uid,campaign,max_exposure,total_clicks,first_click,early_ctr,later_ctr,ctr_decline,fatigued,campaign_overall_ctr,campaign_total_impressions,hour_of_day,day_of_week,ctr_tier,fatigue_risk,risk_tier
8986971,11028540,6,4,1,0.5,0.75,-0.25,0,0.2363238512035011,457,18,4,Low CTR,0.55973095,High Risk
8987573,30801593,11,1,0,0.5,0.0,0.5,1,0.3822437910362546,14012,4,6,High CTR,0.3048096,Medium Risk
8989422,7686710,5,2,1,1.0,0.0,1.0,1,0.3438356164383561,2190,19,0,Medium CTR,0.32905143,Medium Risk
8993707,28920697,9,4,1,0.5,0.42857142857142855,0.07142857142857145,0,0.5400340715502555,587,9,0,High CTR,0.15250471,Low Risk
8995783,32368244,6,0,0,0.0,0.0,0.0,0,0.4429514916875427,4391,20,1,High CTR,0.0865438,Low Risk
8998911,6686701,5,2,1,1.0,0.0,1.0,1,0.3614945702190318,5433,17,6,Medium CTR,0.36200377,Medium Risk
8999165,7121544,38,33,1,1.0,0.8611111111111112,0.13888888888888884,0,0.3454198473282442,3668,17,1,Medium CTR,0.35700968,Medium Risk
9003480,15184511,14,10,1,1.0,0.6666666666666666,0.33333333333333337,0,0.3249780123131046,6822,10,0,Medium CTR,0.2979701,Low Risk
9003647,14235907,5,1,1,0.5,0.0,0.5,1,0.4031971580817051,1689,16,4,High CTR,0.32364342,Medium Risk
9007570,18975823,6,1,0,0.0,0.25,-0.25,0,0.4395967868955741,6349,18,1,High CTR,0.116193,Low Risk
9007961,26998439,9,8,1,1.0,0.8571428571428571,0.1428571428571429,0,0.3703703703703703,162,15,3,High CTR,0.29933113,Low Risk
9010420,2736605,10,7,0,0.5,0.75,-0.25,0,0.4117647058823529,1071,19,1,High CTR,0.0715556,Low Risk
9010420,12407222,8,6,1,0.5,0.8333333333333334,-0.33333333333333337,0,0.4372294372294372,231,10,2,High CTR,0.2633324,Low Risk
9012156,26852339,10,1,0,0.5,0.0,0.5,1,0.202249938860357,4089,11,0,Low CTR,0.08319764,Low Risk
9012498,16823030,6,1,1,0.5,0.0,0.5,1,0.3198768388641806,2923,19,3,Medium CTR,0.3496418,Medium Risk
9017418,25419531,7,6,1,1.0,0.8,0.19999999999999996,0,0.32,1675,20,0,Medium CTR,0.33116537,Medium Risk
9017932,28795042,9,0,0,0.0,0.0,0.0,0,0.2601381796335236,3329,9,0,Low CTR,0.07914229,Low Risk
9021803,15398570,11,4,0,0.0,0.4444444444444444,-0.4444444444444444,0,0.3327908089995213,10445,3,1,Medium CTR,0.11164601,Low Risk
9028946,10341182,5,3,0,0.0,1.0,-1.0,0,0.4099080091146932,11849,17,0,High CTR,0.09113481,Low Risk
9028946,32009848,8,0,0,0.0,0.0,0.0,0,0.2164141414141414,3960,15,3,Low CTR,0.11033485,Low Risk
9032413,15654890,55,53,1,1.0,0.9622641509433962,0.037735849056603765,0,0.3243838028169014,2272,10,0,Medium CTR,0.33728722,Medium Risk
9038526,2828357,8,1,0,0.0,0.16666666666666666,-0.16666666666666666,0,0.3493234932349323,2439,6,0,Medium CTR,0.09372982,Low Risk
9040736,27118781,7,0,0,0.0,0.0,0.0,0,0.3483691880638445,1441,20,3,Medium CTR,0.12120355,Low Risk
9042844,24126625,6,2,1,0.5,0.25,0.25,0,0.5238095238095238,1974,18,2,High CTR,0.21112578,Low Risk
9042991,17686799,6,1,0,0.0,0.25,-0.25,0,0.2946739671478347,12054,15,5,Low CTR,0.107941136,Low Risk
9044000,30535894,6,4,1,1.0,0.5,0.5,0,0.4848156182212581,1844,13,2,High CTR,0.2516699,Low Risk
9044397,28351001,11,7,1,0.5,0.6666666666666666,-0.16666666666666663,0,0.5881664716697309,5983,16,3,High CTR,0.22081123,Low Risk
9048626,30801593,5,1,1,0.5,0.0,0.5,1,0.3822437910362546,14012,6,6,High CTR,0.45662314,Medium Risk
9048817,10341182,11,7,1,0.5,0.6666666666666666,-0.16666666666666663,0,0.4099080091146932,11849,6,2,High CTR,0.31164086,Medium Risk
9049610,28351001,7,2,0,0.5,0.2,0.3,1,0.5881664716697309,5983,7,1,High CTR,0.119082995,Low Risk
9055475,12843317,7,1,0,0.0,0.2,-0.2,0,0.4749679075738126,779,22,0,High CTR,0.06053586,Low Risk
9056163,20377297,5,0,0,0.0,0.0,0.0,0,0.3174366616989568,671,4,6,Medium CTR,0.14386895,Low Risk
9056294,29427842,14,11,1,1.0,0.75,0.25,0,0.30653990204552,6942,19,2,Medium CTR,0.34649447,Medium Risk
9056483,30801593,8,4,0,0.5,0.5,0.0,0,0.3822437910362546,14012,13,1,High CTR,0.11452335,Low Risk
9057946,15184511,8,0,0,0.0,0.0,0.0,0,0.3249780123131046,6822,6,3,Medium CTR,0.1277096,Low Risk
9060404,10341182,6,1,0,0.0,0.25,-0.25,0,0.4099080091146932,11849,18,1,High CTR,0.10761244,Low Risk
9065620,18975823,10,8,1,1.0,0.75,0.25,0,0.4395967868955741,6349,17,2,High CTR,0.31862435,Medium Risk
9065749,13422843,8,2,0,0.5,0.16666666666666666,0.33333333333333337,1,0.3573148705599037,3322,14,1,Medium CTR,0.1038566,Low Risk
9066470,30801593,5,1,0,0.0,0.3333333333333333,-0.3333333333333333,0,0.3822437910362546,14012,13,4,High CTR,0.1479814,Low Risk
9066720,27091101,10,8,1,1.0,0.75,0.25,0,0.3483870967741935,155,10,2,Medium CTR,0.34901845,Medium Risk
9067443,15398570,6,1,1,0.5,0.0,0.5,1,0.3327908089995213,10445,13,1,Medium CTR,0.32310176,Medium Risk
9070934,9100693,6,3,0,0.5,0.5,0.0,0,0.3554858934169279,3190,22,3,Medium CTR,0.11837877,Low Risk
9071971,11289564,6,2,0,0.0,0.5,-0.5,0,0.3301343570057581,1042,16,5,Medium CTR,0.17283152,Low Risk
9072501,23852330,8,4,0,0.5,0.5,0.0,0,0.40625,256,14,3,High CTR,0.12082902,Low Risk
9073046,20717215,11,1,0,0.0,0.1111111111111111,-0.1111111111111111,0,0.320855614973262,374,9,0,Medium CTR,0.07953072,Low Risk
9073481,2869134,8,5,1,1.0,0.5,0.5,0,0.2993051843933725,1871,9,5,Low CTR,0.40544584,Medium Risk
9074525,7061828,5,0,0,0.0,0.0,0.0,0,0.2826506024096386,4150,13,0,Low CTR,0.08488167,Low Risk
9074865,28137208,5,3,0,0.5,0.6666666666666666,-0.16666666666666663,0,0.3415285943345804,1871,19,0,Medium CTR,0.10340747,Low Risk
9075342,13947795,8,6,0,0.5,0.8333333333333334,-0.33333333333333337,0,0.3095541401273885,1570,9,3,Medium CTR,0.11710746,Low Risk
9076811,26852339,6,0,0,0.0,0.0,0.0,0,0.202249938860357,4089,9,4,Low CTR,0.13389876,Low Risk
9077835,15184511,10,3,1,0.5,0.25,0.25,0,0.3249780123131046,6822,10,1,Medium CTR,0.3503978,Medium Risk
9078169,24389111,8,7,1,1.0,0.8333333333333334,0.16666666666666663,0,0.2802030456852792,1970,15,3,Low CTR,0.39505324,Medium Risk
9081556,30801593,5,5,1,1.0,1.0,0.0,0,0.3822437910362546,14012,17,6,High CTR,0.31665942,Medium Risk
9084577,30801593,7,1,0,0.0,0.2,-0.2,0,0.3822437910362546,14012,0,0,High CTR,0.20909765,Low Risk
9086267,83677,5,0,0,0.0,0.0,0.0,0,0.2552514322087842,1571,12,2,Low CTR,0.10776548,Low Risk
9086267,5061834,7,2,1,0.5,0.2,0.3,1,0.2671499107049059,9519,23,6,Low CTR,0.54517716,High Risk
9088617,24843279,5,5,1,1.0,1.0,0.0,0,0.4259927797833935,277,6,1,High CTR,0.25480518,Low Risk
9089577,25998435,6,2,1,1.0,0.0,1.0,1,0.3147751605995717,467,22,5,Medium CTR,0.40916166,Medium Risk
9095001,28795042,6,0,0,0.0,0.0,0.0,0,0.2601381796335236,3329,19,3,Low CTR,0.105839774,Low Risk
9098169,8980571,17,13,1,1.0,0.7333333333333333,0.2666666666666667,0,0.3640406607369759,1574,5,5,Medium CTR,0.3348378,Medium Risk
9098169,25102583,11,5,1,0.5,0.4444444444444444,0.05555555555555558,0,0.3862275449101796,334,18,2,High CTR,0.28838614,Low Risk
9099192,7686710,8,4,1,1.0,0.3333333333333333,0.6666666666666667,1,0.3438356164383561,2190,13,1,Medium CTR,0.38166738,Medium Risk
9099669,18498853,6,2,0,0.5,0.25,0.25,0,0.1315634218289085,1695,15,1,Low CTR,0.07477047,Low Risk
9104996,27321366,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.3404680365296804,3504,19,5,Medium CTR,0.35478133,Medium Risk
9107142,9610626,8,8,1,1.0,1.0,0.0,0,0.2860110803324099,1444,12,5,Low CTR,0.42649186,Medium Risk
9110625,12100671,6,1,1,0.5,0.0,0.5,1,0.2929984779299848,1314,22,4,Low CTR,0.46967375,Medium Risk
9116193,21016759,6,1,0,0.0,0.25,-0.25,0,0.3027522935779816,545,18,2,Low CTR,0.14390537,Low Risk
9117096,30801593,7,2,0,0.5,0.2,0.3,1,0.3822437910362546,14012,20,0,High CTR,0.13636006,Low Risk
9118781,12407222,5,5,1,1.0,1.0,0.0,0,0.4372294372294372,231,16,0,High CTR,0.26360378,Low Risk
9128237,5867090,5,1,1,0.5,0.0,0.5,1,0.2565543071161049,1602,10,2,Low CTR,0.4676843,Medium Risk
9128237,30801593,6,3,1,0.5,0.5,0.0,0,0.3822437910362546,14012,13,0,High CTR,0.26221836,Low Risk
9129108,14661605,9,1,0,0.0,0.14285714285714285,-0.14285714285714285,0,0.3218811602365531,3551,21,3,Medium CTR,0.11768321,Low Risk
9129680,30535894,6,6,1,1.0,1.0,0.0,0,0.4848156182212581,1844,21,3,High CTR,0.2056903,Low Risk
9131297,17288262,5,1,1,0.5,0.0,0.5,1,0.2424812030075188,532,7,1,Low CTR,0.60018575,High Risk
9131297,28351001,8,6,1,1.0,0.6666666666666666,0.33333333333333337,0,0.5881664716697309,5983,16,2,High CTR,0.22081123,Low Risk
9131544,10960760,8,5,1,1.0,0.5,0.5,0,0.4245742092457421,822,5,4,High CTR,0.32205987,Medium Risk
9138152,10341182,6,5,1,1.0,0.75,0.25,0,0.4099080091146932,11849,0,2,High CTR,0.16906287,Low Risk
9139966,7061828,8,1,0,0.0,0.16666666666666666,-0.16666666666666666,0,0.2826506024096386,4150,11,1,Low CTR,0.105285436,Low Risk
9160536,12121528,11,6,0,0.0,0.6666666666666666,-0.6666666666666666,0,0.3713027061044682,1589,21,0,High CTR,0.09553661,Low Risk
9166864,15568932,8,1,0,0.0,0.16666666666666666,-0.16666666666666666,0,0.3820058997050147,678,18,5,High CTR,0.12025351,Low Risk
9168537,7462178,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.313152400835073,479,11,0,Medium CTR,0.37328538,Medium Risk
9172316,18975813,42,28,1,1.0,0.65,0.35,0,0.4163424124513619,1542,9,2,High CTR,0.31328213,Medium Risk
9174391,11938638,5,1,0,0.5,0.0,0.5,1,0.2394881170018281,1094,8,2,Low CTR,0.13573857,Low Risk
9175711,15398570,9,1,0,0.0,0.14285714285714285,-0.14285714285714285,0,0.3327908089995213,10445,18,0,Medium CTR,0.10521139,Low Risk
9181280,19530182,8,0,0,0.0,0.0,0.0,0,0.4053676265026558,3577,19,2,High CTR,0.087659776,Low Risk
9184806,15654897,23,14,1,1.0,0.5714285714285714,0.4285714285714286,0,0.4100856327307326,1051,8,1,High CTR,0.33406007,Medium Risk
9187350,14289571,5,1,1,0.5,0.0,0.5,1,0.2526052521884118,2399,18,3,Low CTR,0.36082187,Medium Risk
9196633,17314986,7,1,0,0.0,0.2,-0.2,0,0.2545454545454545,110,3,0,Low CTR,0.087963626,Low Risk
9199181,2828357,7,5,1,1.0,0.6,0.4,0,0.3493234932349323,2439,12,6,Medium CTR,0.38522235,Medium Risk
9214998,2576437,7,1,0,0.5,0.0,0.5,1,0.3901981788966256,3734,19,4,High CTR,0.13226026,Low Risk
9216009,2946551,7,6,1,1.0,0.8,0.19999999999999996,0,0.5980662983425414,1448,19,4,High CTR,0.072058685,Low Risk
9225343,32009848,6,1,1,0.5,0.0,0.5,1,0.2164141414141414,3960,16,3,Low CTR,0.5430202,High Risk
9225966,7061828,5,0,0,0.0,0.0,0.0,0,0.2826506024096386,4150,14,4,Low CTR,0.11674997,Low Risk
9228419,8980585,11,4,0,0.0,0.4444444444444444,-0.4444444444444444,0,0.3178807947019867,1208,15,0,Medium CTR,0.081834875,Low Risk
9229280,28137208,6,1,0,0.0,0.25,-0.25,0,0.3415285943345804,1871,19,3,Medium CTR,0.12355831,Low Risk
9234313,6686704,13,2,0,0.0,0.18181818181818182,-0.18181818181818182,0,0.3273403595784253,1613,13,1,Medium CTR,0.10026281,Low Risk
9234949,28795042,7,1,1,0.5,0.0,0.5,1,0.2601381796335236,3329,16,0,Low CTR,0.40723822,Medium Risk
9235157,30801593,7,2,0,0.0,0.4,-0.4,0,0.3822437910362546,14012,7,2,High CTR,0.119122416,Low Risk
9236233,9810200,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.5918114143920595,806,20,0,High CTR,0.073766485,Low Risk
9250699,6686701,5,0,0,0.0,0.0,0.0,0,0.3614945702190318,5433,8,6,Medium CTR,0.123514354,Low Risk
9255296,10002432,6,5,1,1.0,0.75,0.25,0,0.3935860058309038,343,10,6,High CTR,0.3807173,Medium Risk
9255624,3877975,5,5,1,1.0,1.0,0.0,0,0.5330882352941176,544,17,4,High CTR,0.2495911,Low Risk
9255624,15654890,9,2,0,0.0,0.2857142857142857,-0.2857142857142857,0,0.3243838028169014,2272,2,3,Medium CTR,0.12333153,Low Risk
9260184,20817326,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.3663282571912014,1182,10,4,High CTR,0.35650608,Medium Risk
9260587,18443077,6,0,0,0.0,0.0,0.0,0,0.2898305084745762,590,13,0,Low CTR,0.07206366,Low Risk
9268595,6697150,9,3,0,0.0,0.42857142857142855,-0.42857142857142855,0,0.2377260981912144,387,10,3,Low CTR,0.14590529,Low Risk
9282248,15398570,9,7,1,1.0,0.7142857142857143,0.2857142857142857,0,0.3327908089995213,10445,17,0,Medium CTR,0.26909617,Low Risk
9286329,29614012,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.4,360,9,0,High CTR,0.28994715,Low Risk
9286785,9013587,6,1,0,0.0,0.25,-0.25,0,0.2711496746203904,461,12,4,Low CTR,0.1529794,Low Risk
9286812,10341182,5,1,1,0.5,0.0,0.5,1,0.4099080091146932,11849,15,0,High CTR,0.22807749,Low Risk
9289556,408759,5,4,1,0.5,1.0,-0.5,0,0.3892508143322475,614,19,1,High CTR,0.2910356,Low Risk
9292934,5544859,7,4,1,0.5,0.6,-0.09999999999999998,0,0.498805256869773,1674,8,0,High CTR,0.21379972,Low Risk
9295837,14289571,5,1,1,0.5,0.0,0.5,1,0.2526052521884118,2399,3,2,Low CTR,0.50414866,High Risk
9295837,17686799,9,2,0,0.0,0.2857142857142857,-0.2857142857142857,0,0.2946739671478347,12054,13,4,Low CTR,0.11386765,Low Risk
9301725,32323516,5,1,0,0.0,0.3333333333333333,-0.3333333333333333,0,0.2647887323943662,3550,15,1,Low CTR,0.10141107,Low Risk
9303214,9100689,6,4,1,1.0,0.5,0.5,0,0.3616504854368932,1648,10,0,Medium CTR,0.30813372,Medium Risk
9303214,13422843,7,5,1,0.5,0.8,-0.30000000000000004,0,0.3573148705599037,3322,20,3,Medium CTR,0.27856734,Low Risk
9303214,28739284,7,2,1,0.5,0.2,0.3,1,0.343026706231454,1685,10,2,Medium CTR,0.3584752,Medium Risk
9318572,28351001,9,3,0,0.0,0.42857142857142855,-0.42857142857142855,0,0.5881664716697309,5983,13,0,High CTR,0.11597008,Low Risk
9322074,30801593,5,5,1,1.0,1.0,0.0,0,0.3822437910362546,14012,5,0,High CTR,0.35967457,Medium Risk
9323404,20640037,5,1,1,0.5,0.0,0.5,1,0.3621399176954732,486,5,0,Medium CTR,0.35624233,Medium Risk
9331991,30534043,15,6,1,0.5,0.38461538461538464,0.11538461538461536,0,0.6917293233082706,266,22,5,High CTR,0.09322114,Low Risk
9334292,21096019,18,14,1,1.0,0.75,0.25,0,0.3411927877947295,721,4,3,Medium CTR,0.39065838,Medium Risk
9334292,23695013,6,4,1,1.0,0.5,0.5,0,0.3021739130434782,460,3,2,Low CTR,0.31396252,Medium Risk
9337712,28729624,9,1,1,0.5,0.0,0.5,1,0.336283185840708,565,14,0,Medium CTR,0.2833758,Low Risk
9360071,32323516,6,3,1,0.5,0.5,0.0,0,0.2647887323943662,3550,21,2,Low CTR,0.31270793,Medium Risk
9362350,2736605,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.4117647058823529,1071,12,3,High CTR,0.3121442,Medium Risk
9369935,497593,5,0,0,0.0,0.0,0.0,0,0.3965014577259475,5831,14,3,High CTR,0.12649345,Low Risk
9375320,30801593,5,0,0,0.0,0.0,0.0,0,0.3822437910362546,14012,14,6,High CTR,0.1520419,Low Risk
9376981,27321366,5,2,0,0.5,0.3333333333333333,0.16666666666666669,0,0.3404680365296804,3504,8,0,Medium CTR,0.09511602,Low Risk
9378028,10341182,5,0,0,0.0,0.0,0.0,0,0.4099080091146932,11849,15,2,High CTR,0.11509879,Low Risk
9391142,884761,5,0,0,0.0,0.0,0.0,0,0.4294117647058823,510,18,6,High CTR,0.082235985,Low Risk
9396589,13166099,10,0,0,0.0,0.0,0.0,0,0.223583460949464,1959,7,0,Low CTR,0.07819042,Low Risk
9396989,6886817,10,10,1,1.0,1.0,0.0,0,0.4006532389765923,1837,19,3,High CTR,0.2727151,Low Risk
9400059,1586481,7,1,0,0.0,0.2,-0.2,0,0.2725663716814159,565,20,4,Low CTR,0.18444073,Low Risk
9401684,15654897,6,2,0,0.5,0.25,0.25,0,0.4100856327307326,1051,17,0,High CTR,0.07343437,Low Risk
9401684,24867560,13,10,1,1.0,0.7272727272727273,0.2727272727272727,0,0.3259141494435612,629,15,0,Medium CTR,0.34304616,Medium Risk
9401916,12843317,21,17,1,1.0,0.7894736842105263,0.21052631578947367,0,0.4749679075738126,779,20,0,High CTR,0.17408128,Low Risk
9402678,26852338,8,2,0,0.5,0.16666666666666666,0.33333333333333337,1,0.2024367385192127,3201,20,6,Low CTR,0.14521332,Low Risk
9405412,30752994,7,1,1,0.5,0.0,0.5,1,0.3781965006729475,1486,16,0,High CTR,0.31871805,Medium Risk
9407834,19602309,5,0,0,0.0,0.0,0.0,0,0.3251908396946565,3930,20,5,Medium CTR,0.14290819,Low Risk
9409509,15398570,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.3327908089995213,10445,16,2,Medium CTR,0.32825518,Medium Risk
9411030,29614013,12,2,1,0.5,0.1,0.4,1,0.4104627766599598,497,16,4,High CTR,0.3728245,Medium Risk
9413680,27118781,6,1,0,0.0,0.25,-0.25,0,0.3483691880638445,1441,7,2,Medium CTR,0.106785506,Low Risk
9415834,16922675,5,1,0,0.5,0.0,0.5,1,0.3557951482479784,1484,23,3,Medium CTR,0.11573586,Low Risk
9419394,14661605,7,0,0,0.0,0.0,0.0,0,0.3218811602365531,3551,12,0,Medium CTR,0.079395,Low Risk
9420320,28389117,5,1,1,0.5,0.0,0.5,1,0.4114077669902912,824,13,4,High CTR,0.34434178,Medium Risk
9424877,3884873,5,3,1,0.5,0.6666666666666666,-0.16666666666666663,0,0.4230769230769231,442,1,1,High CTR,0.10589085,Low Risk
9426368,31772643,8,1,0,0.5,0.0,0.5,1,0.446255335661622,5154,17,4,High CTR,0.10975617,Low Risk
9426368,32452111,98,25,1,1.0,0.23958333333333334,0.7604166666666666,1,0.3319703552261692,3913,12,0,Medium CTR,0.3430956,Medium Risk
9429345,17051292,7,4,0,0.5,0.6,-0.09999999999999998,0,0.24,75,12,6,Low CTR,0.23115873,Low Risk
9431501,14661605,22,18,0,0.5,0.85,-0.35,0,0.3218811602365531,3551,11,4,Medium CTR,0.12884319,Low Risk
9434843,21307468,6,4,1,1.0,0.5,0.5,0,0.198019801980198,404,15,4,Low CTR,0.68543315,High Risk
9438520,22891673,10,7,1,1.0,0.625,0.375,0,0.3410138248847926,217,15,1,Medium CTR,0.37186632,Medium Risk
9439970,28795042,9,2,0,0.5,0.14285714285714285,0.35714285714285715,1,0.2601381796335236,3329,16,2,Low CTR,0.13771188,Low Risk
9442249,7336381,7,3,1,1.0,0.2,0.8,1,0.3087248322147651,149,12,4,Medium CTR,0.40942255,Medium Risk
9453986,32452111,8,1,0,0.0,0.16666666666666666,-0.16666666666666666,0,0.3319703552261692,3913,14,1,Medium CTR,0.10477467,Low Risk
9454475,5544859,5,2,0,0.5,0.3333333333333333,0.16666666666666669,0,0.498805256869773,1674,22,6,High CTR,0.10774271,Low Risk
9457623,16823030,12,4,0,0.0,0.4,-0.4,0,0.3198768388641806,2923,17,1,Medium CTR,0.13001417,Low Risk
9457953,14458654,5,2,0,0.5,0.3333333333333333,0.16666666666666669,0,0.5606860158311345,758,14,1,High CTR,0.0836539,Low Risk
9458331,7686710,11,9,1,1.0,0.7777777777777778,0.2222222222222222,0,0.3438356164383561,2190,15,1,Medium CTR,0.38166738,Medium Risk
9459852,31772643,7,4,0,0.5,0.6,-0.09999999999999998,0,0.446255335661622,5154,5,0,High CTR,0.11065014,Low Risk
9462831,26852339,8,2,0,0.0,0.3333333333333333,-0.3333333333333333,0,0.202249938860357,4089,7,1,Low CTR,0.107837364,Low Risk
9464688,30405203,8,8,1,1.0,1.0,0.0,0,0.6204379562043796,274,23,5,High CTR,0.06748476,Low Risk
9467263,29427842,6,0,0,0.0,0.0,0.0,0,0.30653990204552,6942,18,1,Medium CTR,0.11859264,Low Risk
9467844,6886817,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.4006532389765923,1837,7,0,High CTR,0.26674217,Low Risk
9467844,10341182,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.4099080091146932,11849,14,5,High CTR,0.30241776,Medium Risk
9468579,30801593,9,6,1,1.0,0.5714285714285714,0.4285714285714286,0,0.3822437910362546,14012,15,3,High CTR,0.30266327,Medium Risk
9469164,8980584,8,0,0,0.0,0.0,0.0,0,0.3288590604026846,1043,16,1,Medium CTR,0.1587422,Low Risk
9469547,2576437,8,5,1,1.0,0.5,0.5,0,0.3901981788966256,3734,12,6,High CTR,0.38360646,Medium Risk
9470854,32368244,6,0,0,0.0,0.0,0.0,0,0.4429514916875427,4391,5,0,High CTR,0.11065014,Low Risk
9471131,4869923,5,3,1,0.5,0.6666666666666666,-0.16666666666666663,0,0.5089463220675944,503,16,3,High CTR,0.2397269,Low Risk
9472193,26852339,8,0,0,0.0,0.0,0.0,0,0.202249938860357,4089,8,0,Low CTR,0.08319764,Low Risk
9474962,15398570,15,8,1,1.0,0.46153846153846156,0.5384615384615384,1,0.3327908089995213,10445,9,4,Medium CTR,0.34247458,Medium Risk
9477025,23852329,7,3,1,0.5,0.4,0.09999999999999998,0,0.2797527047913447,3235,15,2,Low CTR,0.4008203,Medium Risk
9478942,32452111,6,3,0,0.5,0.5,0.0,0,0.3319703552261692,3913,10,2,Medium CTR,0.11002079,Low Risk
9487649,30801593,9,4,1,0.5,0.42857142857142855,0.07142857142857145,0,0.3822437910362546,14012,19,0,High CTR,0.24941432,Low Risk
9490331,20817326,11,3,0,0.0,0.3333333333333333,-0.3333333333333333,0,0.3663282571912014,1182,16,1,High CTR,0.13562404,Low Risk
9493526,8403848,7,5,1,1.0,0.6,0.4,0,0.2827506723011909,2603,7,1,Low CTR,0.40667275,Medium Risk
9493526,10341182,16,11,0,0.5,0.7142857142857143,-0.2142857142857143,0,0.4099080091146932,11849,10,0,High CTR,0.09457734,Low Risk
9493936,2865314,6,1,1,0.5,0.0,0.5,1,0.2063197026022304,2690,6,5,Low CTR,0.56938607,High Risk
9494771,17686799,7,2,0,0.0,0.4,-0.4,0,0.2946739671478347,12054,8,4,Low CTR,0.11950829,Low Risk
9495756,19129839,6,0,0,0.0,0.0,0.0,0,0.2885245901639344,2745,8,2,Low CTR,0.10603725,Low Risk
9497233,27589150,14,11,1,1.0,0.75,0.25,0,0.411624203821656,1256,16,3,High CTR,0.32430446,Medium Risk
9497916,31129938,5,2,0,0.5,0.3333333333333333,0.16666666666666669,0,0.2523510971786833,638,17,0,Low CTR,0.100498855,Low Risk
9498849,5061834,6,3,0,0.5,0.5,0.0,0,0.2671499107049059,9519,19,5,Low CTR,0.17330898,Low Risk
9499615,497593,10,3,1,0.5,0.25,0.25,0,0.3965014577259475,5831,17,6,High CTR,0.35610315,Medium Risk
9502920,3406182,14,12,1,0.5,0.9166666666666666,-0.41666666666666663,0,0.3552631578947368,304,10,1,Medium CTR,0.3344841,Medium Risk
9502920,15746419,6,3,0,0.5,0.5,0.0,0,0.3780945236309077,1333,7,2,High CTR,0.11566601,Low Risk
9506510,5061834,8,3,0,0.0,0.5,-0.5,0,0.2671499107049059,9519,9,1,Low CTR,0.12123483,Low Risk
9507122,5686703,6,5,1,1.0,0.75,0.25,0,0.356539035305818,2011,23,0,Medium CTR,0.293289,Low Risk
9511541,15073876,9,4,0,0.5,0.42857142857142855,0.07142857142857145,0,0.3073106185908038,3023,10,6,Medium CTR,0.12573119,Low Risk
9515103,17288254,8,2,0,0.5,0.16666666666666666,0.33333333333333337,1,0.3479359730412805,1187,21,5,Medium CTR,0.15871298,Low Risk
9515612,9100691,10,7,0,0.5,0.75,-0.25,0,0.2997159090909091,1408,6,1,Low CTR,0.119816385,Low Risk
9515961,30368132,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.3061855670103093,1940,14,0,Low CTR,0.36397016,Medium Risk
9516036,14289571,5,1,1,0.5,0.0,0.5,1,0.2526052521884118,2399,9,6,Low CTR,0.51923364,High Risk
9518934,29874685,6,4,1,1.0,0.5,0.5,0,0.4159544159544159,351,12,5,High CTR,0.27166608,Low Risk
9521028,21765872,6,1,0,0.0,0.25,-0.25,0,0.3003194888178914,313,5,2,Low CTR,0.11752663,Low Risk
9522981,497590,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.2756696428571428,896,23,2,Low CTR,0.37895718,Medium Risk
9523551,7877971,10,7,1,0.5,0.75,-0.25,0,0.4142857142857143,350,20,4,High CTR,0.2326379,Low Risk
9524357,8710016,7,1,0,0.0,0.2,-0.2,0,0.3264812575574365,827,7,0,Medium CTR,0.081530586,Low Risk
9527857,7336375,24,18,1,1.0,0.7272727272727273,0.2727272727272727,0,0.3907563025210084,238,4,1,High CTR,0.31939125,Medium Risk
9529520,884761,9,4,0,0.0,0.5714285714285714,-0.5714285714285714,0,0.4294117647058823,510,13,0,High CTR,0.07303492,Low Risk
9529520,24378636,19,4,1,1.0,0.11764705882352941,0.8823529411764706,1,0.3019241652518393,3534,14,0,Low CTR,0.412438,Medium Risk
9536137,15491650,45,28,1,0.5,0.627906976744186,-0.12790697674418605,0,0.3662207357859531,598,7,0,High CTR,0.32093933,Medium Risk
9540662,5121547,10,4,0,0.0,0.5,-0.5,0,0.4407744874715262,878,15,0,High CTR,0.06769871,Low Risk
9543439,27990027,10,2,0,0.0,0.25,-0.25,0,0.4276315789473684,456,13,2,High CTR,0.07897826,Low Risk
9544588,497593,37,24,0,0.5,0.6571428571428571,-0.15714285714285714,0,0.3965014577259475,5831,6,3,High CTR,0.14902957,Low Risk
